41145	40803	8
43625	42446	12
43625	40107	3
43625	40040	13
43625	40019	16
43625	40003	16
43625	41872	16
43625	40010	16
43625	40014	16
43625	40717	16
43625	41834	1
43625	42644	1
43625	42401	1
43625	43158	1
43625	42820	1
43625	42406	1
43625	41505	17
43625	42738	8
43625	40152	8
43625	40787	8
43625	40135	8
41799	40107	3
41799	40004	13
41799	40245	16
41799	41464	16
41799	40019	16
41799	40028	16
41799	44268	16
41799	40077	16
41799	43521	16
41799	40246	16
41799	40142	16
41799	42994	16
41799	41078	16
41799	43949	16
41799	42612	16
41799	41518	16
41799	40419	16
41799	40838	16
41799	40257	16
41799	40464	16
41799	40363	16
41799	44882	16
41799	43353	16
41799	41206	17
41799	41807	17
41799	40141	17
41799	40576	0
41799	40053	0
41799	42101	0
41799	40762	0
41799	44660	0
41799	40324	8
41351	40760	12
41351	40107	3
41351	40040	13
41351	41924	16
41351	41363	16
41351	42570	16
41351	40713	16
41351	40296	16
41351	40687	16
41351	41945	1
41351	42623	1
41351	44021	1
41351	42757	1
41351	43833	1
41351	42642	1
41351	43854	1
41351	41471	1
41351	43916	1
41351	40061	1
41351	40734	1
41351	40134	1
41351	42554	1
41351	43811	1
41351	41636	1
41351	43745	0
41351	40163	8
41351	40170	8
41351	42934	8
41700	40107	3
41700	40040	13
41700	40250	16
41700	40929	16
41700	40015	16
41700	40006	16
41700	40494	16
41700	42988	16
41700	40115	10
41700	43867	17
41700	44707	17
41700	41295	0
41700	44088	8
40182	40186	5
40182	41450	5
40182	40225	5
40182	43374	12
40182	40107	3
40182	40004	13
40182	40006	7
40182	42241	7
40182	40081	7
40182	44354	7
40182	40078	7
40182	40098	7
40182	40091	7
40182	40571	7
40182	40090	7
40182	40078	16
40182	44505	16
40182	42890	16
40182	44354	16
40182	40006	16
40182	40929	16
40182	40064	16
40182	40171	16
40182	40015	16
40182	43199	16
40182	42988	16
40182	41970	1
40182	40189	1
40182	44730	1
40182	42293	1
40182	42414	1
40182	40090	1
40182	41537	1
40182	42682	1
40182	42441	1
40182	40462	1
40182	42041	1
40182	41386	1
40182	42609	1
40182	41336	1
40182	42287	1
40182	41535	1
40182	40091	1
40182	42081	1
40182	43188	1
40182	41111	1
40182	44983	1
40182	41155	1
40182	40974	1
40182	42166	1
40182	42125	1
40182	40520	1
40182	40134	1
40182	42843	1
40182	42140	1
40182	42389	1
40182	41635	1
40182	42283	1
40182	41302	1
40182	42229	1
40182	41754	1
40182	41738	1
40182	40944	1
40182	42159	1
40182	41253	1
40182	41058	1
40182	40571	1
40182	40115	10
40182	40298	17
40182	44116	0
40182	40559	0
40182	40831	0
40182	40081	8
40182	42308	8
40182	40057	8
40182	44088	8
40182	41310	8
40182	40009	8
40182	40152	8
40386	41100	12
40386	40107	3
40386	40004	13
40386	40020	16
40386	41192	16
40386	40279	16
40386	44045	16
40386	40882	16
40386	40083	16
40386	41598	16
40386	41217	16
40386	40009	16
40386	41027	16
40386	41554	16
40386	40043	16
40386	42209	16
40386	41251	16
40386	43346	1
40386	42176	1
40386	44296	1
40386	42740	1
40386	44096	1
40386	42946	1
40386	40261	1
40386	42592	1
40386	41689	1
40386	42642	1
40386	40061	1
40386	42666	1
40386	42500	1
40386	42076	1
40386	44023	0
40386	43122	0
40386	44188	0
40386	40053	0
40386	40116	0
40386	40152	8
40386	41952	8
40386	43574	8
41794	44500	12
41794	40107	3
41794	40040	13
41794	42382	7
41794	44757	7
41794	40052	7
41794	40081	7
41794	44980	7
41794	40119	7
41794	44539	7
41794	44980	16
41794	44646	16
41794	41854	16
41794	40807	1
41794	44662	1
41794	40376	1
41794	41567	1
41794	43935	1
41794	44539	1
41794	42825	1
41794	43890	1
41794	43976	1
41794	40587	0
41794	44341	0
41794	41490	8
41794	40081	8
41794	44757	8
41794	40052	8
41794	40119	8
41794	40099	8
40034	40339	12
40034	40013	3
40034	40004	13
40034	40007	16
40034	40036	16
40034	42829	16
40034	42104	16
40034	41225	16
40034	40049	16
40034	40165	16
40034	40043	16
40034	40646	1
40034	40399	1
40034	41689	1
40034	43645	1
40034	41040	1
40034	44369	1
40034	40820	1
40034	40371	1
40034	43130	1
40034	40945	1
40034	44498	1
40034	44451	1
40034	40355	1
40034	40879	1
40034	41607	1
40034	41314	1
40034	40460	1
40034	40461	1
40034	40731	1
40034	41229	1
40034	43102	1
40034	43090	1
40034	43962	1
40034	40292	1
40034	42742	1
40034	40396	1
40034	40391	1
40034	40286	1
40034	40332	1
40034	40348	17
40034	43606	0
40034	40268	0
40034	40116	0
40034	41000	0
40034	40167	0
40034	40207	0
40034	40052	8
40034	40029	8
40034	40081	8
40034	40173	8
40034	41799	8
40034	40508	8
40034	42036	8
40034	40046	8
40034	40452	8
42212	43374	12
42212	40013	3
42212	40066	13
42212	44658	16
42212	40929	16
42212	40006	16
42212	42353	1
42212	40134	1
42212	42140	1
42212	40298	17
42212	41883	0
42212	40052	8
44247	44790	5
44247	40013	3
44247	40004	13
44247	40140	16
44247	40258	16
44247	40101	16
44247	42943	16
44247	43840	16
44247	40734	1
44247	40348	17
44247	41914	17
44247	40081	8
44247	43798	8
40353	42036	12
40353	40013	3
40353	40004	13
40353	40084	16
40353	40680	16
40353	40021	16
40353	40185	16
40353	40007	16
40353	40034	16
40353	40083	16
40353	40727	16
40353	41217	16
40353	42107	16
40353	40963	16
40353	40717	16
40353	40009	16
40353	44809	16
40353	41673	16
40353	40156	16
40353	40015	16
40353	41225	16
40353	40882	16
40353	40049	16
40353	44165	16
40353	40043	16
40353	40002	16
40353	44834	16
40353	41212	16
40353	41251	16
40353	44896	1
40353	43068	0
40353	43606	0
40353	44258	0
40353	40207	0
40353	40116	0
40353	40268	0
40353	40029	8
40353	40231	8
40353	40187	8
40353	41847	8
42178	40013	3
42178	40004	13
42178	40008	16
42178	40020	16
42178	40083	16
42178	40043	16
42178	40056	1
42178	44843	0
42178	40975	0
42178	40053	0
42178	40761	0
42178	44188	0
42178	40116	0
42178	40278	8
42178	40081	8
42178	40786	8
42178	40963	8
42178	40103	8
40426	40748	12
40426	40013	3
40426	40066	13
40426	40164	16
40426	40008	16
40426	40196	16
40426	44238	16
40426	44068	16
40426	40494	16
40426	43491	16
40426	44190	16
40426	40056	1
40426	41600	1
40426	40739	1
40426	40236	1
40426	42342	1
40426	40914	1
40426	43677	1
40426	40515	0
40426	40762	0
40426	40053	0
40426	41699	0
40426	40052	8
40426	40873	8
40426	44428	8
40426	40121	8
40426	42880	8
40426	40321	8
40426	41330	8
40426	42018	8
43650	41100	12
43650	40013	3
43650	40004	13
43650	40639	16
43650	42696	16
43650	40043	16
43650	40056	1
43650	40141	17
43650	40268	0
43650	40761	0
43650	44843	0
43650	40975	0
43650	40116	0
43650	40886	8
43650	42178	8
43650	40405	8
43650	40159	8
43650	40121	8
43650	40038	8
43650	41339	8
43650	41703	8
40329	40304	12
40329	40013	3
40329	40004	13
40329	40304	7
40329	41188	7
40329	41295	7
40329	40152	7
40329	41464	16
40329	44045	16
40329	40028	16
40329	43351	16
40329	40501	16
40329	40419	16
40329	42800	16
40329	43521	16
40329	40246	16
40329	41434	16
40329	43713	16
40329	40838	16
40329	40121	16
40329	40257	16
40329	40756	16
40329	43344	16
40329	41027	16
40329	41151	16
40329	42612	16
40329	40464	16
40329	43491	16
40329	41118	16
40329	43353	16
40329	44237	1
40329	43289	1
40329	42533	1
40329	42720	1
40329	42477	1
40329	44248	1
40329	42466	1
40329	42822	1
40329	42300	1
40329	42801	1
40329	41404	1
40329	44798	17
40329	40141	17
40329	44620	0
40329	40578	0
40329	41295	0
40329	41473	0
40329	40704	0
40329	42842	0
40329	43826	0
40329	40485	0
40329	40167	0
40329	42321	0
40329	41026	0
40329	44943	0
40329	40168	8
40329	40052	8
40329	40081	8
40329	40297	8
40329	40024	8
40329	41765	8
40329	42432	8
40329	44714	8
40329	40152	8
40160	40558	12
40160	40013	3
40160	40004	13
40160	40084	16
40160	40074	16
40160	43907	16
40160	40007	16
40160	40213	16
40160	40251	16
40160	40511	16
40160	41214	16
40160	40003	16
40160	40069	16
40160	44045	16
40160	40185	16
40160	40269	16
40160	40137	16
40160	40063	16
40160	44077	16
40160	43351	16
40160	40049	16
40160	41225	16
40160	40130	16
40160	41217	16
40160	40156	16
40160	40882	16
40160	40009	16
40160	44759	16
40160	40257	16
40160	40041	16
40160	40043	16
40160	40199	16
40160	40002	16
40160	44834	16
40160	41212	16
40160	41251	16
40160	42351	1
40160	43104	1
40160	41831	1
40160	41201	1
40160	40788	1
40160	41230	1
40160	41795	1
40160	41678	1
40160	41477	1
40160	40989	1
40160	40523	1
40160	42031	1
40160	43711	1
40160	42445	1
40160	43428	1
40160	44137	1
40160	40598	1
40160	43959	1
40160	41370	1
40160	41783	1
40160	41183	1
40160	41527	1
40160	44080	17
40160	41505	17
40160	40207	0
40160	40268	0
40160	41473	0
40160	42252	0
40160	42321	0
40160	41000	0
40160	40052	8
40160	40024	8
40160	40198	8
40160	40155	8
40160	42908	8
40160	41311	8
40160	41952	8
40160	43574	8
40160	41849	8
42749	40426	12
42749	40013	3
42749	40066	13
42749	40019	16
42749	40014	16
42749	40008	16
42749	44796	16
42749	42227	16
42749	40130	16
42749	40157	16
42749	40044	16
42749	42222	16
42749	40037	16
42749	40056	1
42749	40506	1
42749	40115	10
42749	41346	0
42749	40831	0
42749	43321	0
42749	42845	0
42749	40254	0
42749	40559	0
42749	41357	0
42749	41699	0
42749	40801	0
42749	43106	0
42749	40052	8
42749	40873	8
42749	41173	8
42749	40095	8
42749	40222	8
43904	42226	12
43904	40013	3
43904	40004	13
43904	40174	16
43904	43333	16
43904	40115	10
43904	40587	0
43904	40801	0
43904	43918	0
43904	40081	8
43904	40649	8
43904	40095	8
43835	40013	3
43835	40004	13
43835	43327	16
43835	40030	16
43835	40084	16
43835	44189	16
43835	40103	16
43835	40100	16
43835	44863	16
43835	44802	0
43835	40761	0
43835	41341	0
43835	44968	0
43835	44338	0
43835	40825	8
43835	40223	8
43648	42743	12
43648	40013	3
43648	40040	13
43648	40090	1
43648	40189	1
43648	40091	1
43648	40134	1
43648	44707	17
43648	40298	17
43648	43867	17
43648	43234	8
44193	40513	12
44193	40013	3
44193	40040	13
44193	43648	16
44193	40189	1
44193	40090	1
44193	40091	1
44193	40134	1
44193	40298	17
44193	43867	17
44193	44707	17
42247	40013	3
42247	40004	13
42247	40680	16
42247	40024	16
42247	40304	16
42247	40717	16
42247	40041	16
42247	40073	16
42247	40246	16
42247	40727	16
42247	43521	16
42247	40395	16
42247	40893	1
42247	40600	1
42247	40485	1
42247	41947	1
42247	44639	1
42247	44722	0
42247	40223	8
42247	40763	8
41705	40215	12
41705	40013	3
41705	40004	13
41705	40007	16
41705	40036	16
41705	42829	16
41705	41225	16
41705	40049	16
41705	40043	16
41705	42813	1
41705	41138	1
41705	40267	1
41705	40646	1
41705	40945	1
41705	40286	1
41705	40292	1
41705	40460	1
41705	40731	1
41705	41627	1
41705	40332	1
41705	40348	17
41705	43606	0
41705	40268	0
41705	40116	0
41705	41000	0
41705	40167	0
41705	40207	0
41705	40052	8
41705	40029	8
41705	41799	8
41705	40173	8
41705	40081	8
41705	40034	8
41705	40508	8
41705	42036	8
41705	40046	8
41705	40452	8
43061	42645	12
43061	40013	3
43061	40040	13
43061	40019	16
43061	40010	16
43061	40008	16
43061	44062	16
43061	44518	16
43061	40044	16
43061	40842	16
43061	43705	16
43061	40037	16
43061	42353	1
43061	40056	1
43061	40141	17
43061	41346	0
43061	40801	0
43061	43321	0
43061	40254	0
43061	40831	0
43061	40053	0
43061	40620	8
43061	40696	8
43061	40057	8
43061	44307	8
43061	40478	8
43061	41481	8
40242	40089	12
40242	40013	3
40242	40040	13
40242	40541	7
40242	40046	7
40242	41550	7
40242	40250	16
40242	40029	16
40242	40006	16
40242	40016	16
40242	40008	16
40242	40010	16
40242	40007	16
40242	40019	16
40242	40021	16
40242	40680	16
40242	40028	16
40242	40185	16
40242	40075	16
40242	40077	16
40242	42875	16
40242	40130	16
40242	44861	16
40242	43992	16
40242	42900	16
40242	40036	16
40242	40963	16
40242	40381	16
40242	40505	16
40242	40027	16
40242	40015	16
40242	40573	16
40242	40131	16
40242	40009	16
40242	44809	16
40242	42304	16
40242	40389	16
40242	40727	16
40242	40139	16
40242	40002	16
40242	42243	16
40242	40854	16
40242	40926	1
40242	42775	1
40242	43972	1
40242	42634	10
40242	41807	17
40242	40099	0
40242	44242	0
40242	44339	0
40242	40801	0
40242	40559	0
40242	44519	0
40242	41672	0
40242	42807	0
40242	40207	0
40242	40975	0
40242	40053	0
40242	42695	0
40242	40291	0
40242	40167	0
40242	40916	0
40242	40886	8
40242	40541	8
40242	40029	8
40242	40052	8
40242	40324	8
40242	44094	8
40242	40405	8
40242	41305	8
40242	40184	8
40242	41142	8
40242	40805	8
40242	40038	8
40242	40951	8
40242	40046	8
40242	40096	8
40242	40159	8
40242	40095	8
40242	40380	8
40242	40134	8
40242	41119	8
40242	41061	8
40242	40115	8
40242	41703	8
40242	44084	8
40242	41206	8
40894	40333	12
40894	40013	3
40894	40004	13
40894	40069	16
40894	40024	16
40894	40132	16
40894	41561	16
40894	40118	16
40894	40756	16
40894	43721	16
40894	41118	16
40894	43178	16
40894	40840	1
40894	42033	1
40894	40851	1
40894	41355	1
40894	41117	1
40894	42356	1
40894	41133	1
40894	42087	1
40894	41892	1
40894	41980	1
40894	41613	1
40894	40989	1
40894	40941	1
40894	41742	1
40894	40891	1
40894	41404	1
40894	41203	1
40894	43306	1
40894	42631	1
40894	42103	1
40894	41798	1
40894	41836	1
40894	41756	1
40894	43013	1
40894	41671	1
40894	40992	1
40894	40824	1
40894	44860	10
40894	42601	17
40894	44080	17
40894	42208	0
40894	40576	0
40894	40053	0
40894	44306	0
40894	43546	0
40894	42321	0
40894	40803	8
40894	40155	8
42160	41513	12
42160	40013	3
42160	40004	13
42160	44268	7
42160	40782	7
42160	40197	7
42160	44663	7
42160	40569	7
42160	40056	7
42160	40090	7
42160	40091	7
42160	40061	7
42160	40189	7
42160	44268	16
42160	40197	16
42160	40008	16
42160	40782	16
42160	44549	16
42160	44241	16
42160	40090	1
42160	40189	1
42160	40091	1
42160	40056	1
42160	40061	1
42160	41200	17
42160	40141	17
42160	40348	17
42160	43106	0
43620	44996	12
43620	40013	3
43620	40004	13
43620	40177	16
43620	40058	16
43620	40072	16
43620	44501	1
43620	44958	1
43620	43227	1
43620	42991	1
43620	44682	1
43620	44366	1
43620	40348	17
43620	40029	8
43620	44152	8
43620	44185	8
41812	40013	3
41812	40004	13
41812	40081	7
41812	40014	7
41812	40019	7
41812	40010	7
41812	40281	7
41812	40951	7
41812	40394	7
41812	41429	7
41812	42080	7
41812	40245	16
41812	40029	16
41812	40010	16
41812	40019	16
41812	40014	16
41812	40059	16
41812	42282	16
41812	41516	16
41812	40214	16
41812	40787	16
41812	41006	1
41812	43251	1
41812	40781	1
41812	41758	1
41812	44080	17
41812	42601	17
41812	41206	17
41812	40141	17
41812	40053	0
41812	44485	0
41812	40576	0
41812	40167	0
41812	44320	0
41812	40254	0
41812	44660	0
41812	40024	8
41429	40214	12
41429	40013	3
41429	40040	13
41429	40008	16
41429	40029	16
41429	40019	16
41429	40088	16
41429	40118	16
41429	40130	16
41429	43721	16
41429	44077	16
41429	40963	16
41429	40246	16
41429	40501	16
41429	40257	16
41429	40027	16
41429	40905	16
41429	43178	16
41429	40523	1
41429	42445	1
41429	43748	1
41429	41527	1
41429	41375	1
41429	42373	1
41429	44920	1
41429	41206	1
41429	40096	17
41429	42161	17
41429	40141	17
41429	40576	0
41429	44320	0
41429	40254	0
41429	40167	0
41429	44660	0
40394	40070	12
40394	40013	3
40394	40004	13
40394	40023	16
40394	40028	16
40394	40174	16
40394	40011	16
40394	40003	16
40394	40008	16
40394	40014	16
40394	40006	16
40394	40021	16
40394	40019	16
40394	40010	16
40394	41496	16
40394	40304	16
40394	40808	16
40394	41611	16
40394	40125	16
40394	44733	16
40394	44110	16
40394	42227	16
40394	41516	16
40394	42282	16
40394	40120	16
40394	44549	16
40394	40044	16
40394	44518	16
40394	40842	16
40394	40389	16
40394	42278	16
40394	41963	16
40394	41218	16
40394	40358	16
40394	40166	16
40394	40799	16
40394	42222	16
40394	40037	16
40394	44618	1
40394	40337	1
40394	40556	1
40394	40410	1
40394	40421	1
40394	41894	1
40394	43487	1
40394	41845	1
40394	40061	1
40394	43426	10
40394	44034	17
40394	44349	17
40394	41914	17
40394	41346	0
40394	40254	0
40394	43254	0
40394	42845	0
40394	44974	0
40394	41826	0
40394	44129	0
40394	44485	0
40394	42101	0
40394	44836	0
40394	43445	0
40394	43561	0
40394	40762	0
40394	40053	0
40394	43819	0
40394	41672	0
40394	40801	0
40394	43321	0
40394	42709	0
40394	43696	0
40394	40081	8
40394	41005	8
40394	40324	8
40394	40152	8
40394	40787	8
40394	41061	8
43806	42910	12
43806	40013	3
43806	40004	13
43806	40185	16
43806	40007	16
43806	40019	16
43806	40010	16
43806	40021	16
43806	40014	16
43806	40028	16
43806	40963	16
43806	41217	16
43806	40044	16
43806	40043	16
43806	40037	16
43806	41251	16
43806	40096	17
43806	41206	17
43806	42161	17
43806	44320	0
43806	40975	0
43806	40762	0
43806	40053	0
40909	41142	12
40909	40013	3
40909	40004	13
40909	40019	16
40909	40008	16
40909	40028	16
40909	40014	16
40909	40174	16
40909	40021	16
40909	40304	16
40909	40808	16
40909	41611	16
40909	40125	16
40909	44733	16
40909	44110	16
40909	42282	16
40909	40842	16
40909	42278	16
40909	41516	16
40909	40044	16
40909	42227	16
40909	41963	16
40909	40358	16
40909	40799	16
40909	42222	16
40909	40037	16
40909	44618	1
40909	40061	1
40909	43426	10
40909	44034	17
40909	44349	17
40909	41914	17
40909	43254	0
40909	43445	0
40909	44974	0
40909	41826	0
40909	40762	0
40909	40053	0
40909	44129	0
40909	44485	0
40909	44836	0
40909	43561	0
40909	43819	0
40909	42845	0
40909	42709	0
40909	43696	0
40909	43321	0
40909	40801	0
40909	41672	0
40909	40081	8
40909	41005	8
40909	41061	8
40909	40152	8
40909	40787	8
40324	40013	3
40324	40004	13
40324	40019	7
40324	40625	7
40324	40014	7
40324	40010	7
40324	40081	7
40324	40281	7
40324	41429	7
40324	40394	7
40324	44094	7
40324	40917	7
40324	40951	7
40324	42080	7
40324	44660	7
40324	40245	16
40324	40029	16
40324	40014	16
40324	40019	16
40324	40010	16
40324	40059	16
40324	42282	16
40324	41516	16
40324	40214	16
40324	40787	16
40324	41758	1
40324	41006	1
40324	40781	1
40324	43251	1
40324	44080	17
40324	42601	17
40324	41206	17
40324	40141	17
40324	40053	0
40324	44485	0
40324	40576	0
40324	40167	0
40324	44320	0
40324	40254	0
40324	44660	0
40324	40024	8
40324	41944	8
43503	40334	12
43503	40013	3
43503	40040	13
43503	43575	16
43503	40017	16
43503	42096	16
43503	40196	16
43503	40261	1
43503	40090	1
43503	40091	1
43503	41506	1
43503	42656	1
43503	41216	1
43503	43192	1
43503	40691	1
43503	40061	1
43503	43587	17
43503	44426	17
43503	44965	17
43792	40270	12
43792	40013	3
43792	40004	13
43792	40404	16
43792	40014	16
43792	40007	16
43792	40021	16
43792	44385	16
43792	41943	1
43792	41703	10
43792	44977	10
43792	40704	0
43792	43254	0
43792	44388	0
43792	44056	0
43792	44129	0
43792	40053	0
43615	40760	12
43615	40013	3
43615	40004	13
43615	40058	16
43615	42553	16
43615	40072	16
43615	40135	16
43615	40431	1
43615	40364	1
43615	40115	10
43615	44720	0
43615	44634	8
43615	43951	8
43615	44048	8
43615	42553	8
41434	40013	3
41434	40004	13
41135	40111	12
41135	40013	3
41135	40040	13
41135	40014	16
41135	40339	16
41135	40029	16
41135	40084	16
41135	40088	16
41135	40028	16
41135	41167	16
41135	40003	16
41135	40034	16
41135	41391	16
41135	41217	16
41135	42227	16
41135	41487	16
41135	40049	16
41135	40119	16
41135	40027	16
41135	40257	16
41135	42745	16
41135	43721	16
41135	40118	16
41135	44954	16
41135	40043	16
41135	42222	16
41135	41251	16
41135	43178	16
41135	44878	1
41135	41415	1
41135	43102	1
41135	44896	1
41135	42362	17
41135	40141	17
41135	43856	17
41135	42208	0
41135	40576	0
41135	44765	0
41135	41867	0
41135	42709	0
41135	41357	0
41135	40116	0
41135	44665	0
41135	42262	0
41135	44660	0
41135	42321	0
41135	40291	0
41135	40207	0
41135	40975	0
41135	40167	0
41135	44485	0
41135	40254	0
41135	40762	0
41135	40634	8
41135	40096	8
41135	40155	8
41135	41061	8
41135	40787	8
44600	40013	3
44600	40066	13
44600	40113	7
44600	44003	7
44600	40023	16
44600	40008	16
44600	40015	16
44600	44068	16
44600	40002	16
44600	40115	17
44600	40860	8
44600	40157	8
40018	40154	12
40018	40013	3
40018	40004	13
40018	40124	7
40018	40021	7
40018	40105	7
40018	40043	7
40018	40821	7
40018	40530	7
40018	40091	7
40018	40090	7
40018	40600	7
40018	40124	16
40018	40021	16
40018	40269	16
40018	40007	16
40018	40185	16
40018	41561	16
40018	40103	16
40018	41972	16
40018	41287	16
40018	40105	16
40018	40882	16
40018	40717	16
40018	40009	16
40018	40416	16
40018	40165	16
40018	40156	16
40018	40130	16
40018	44165	16
40018	40043	16
40018	40002	16
40018	41118	16
40018	44935	1
40018	42404	1
40018	42397	1
40018	43647	1
40018	44639	1
40018	43506	1
40018	43465	1
40018	43226	1
40018	42942	1
40018	42730	1
40018	44784	1
40018	43176	1
40018	42338	1
40018	43065	1
40018	44410	1
40018	40270	1
40018	42941	1
40018	42862	1
40018	40307	1
40018	41703	17
40018	42273	0
40018	41341	0
40018	40291	0
40018	44129	0
40018	44056	0
40018	44388	0
40018	42384	0
40018	40053	0
40018	44022	8
40018	40081	8
40018	40996	8
40018	40805	8
40018	40629	8
40018	40191	8
40018	40324	8
40018	43100	8
40018	41621	8
40018	40763	8
40018	40323	8
40018	40833	8
40018	40821	8
40018	42568	8
40018	42634	8
